address,balance
0x8887df508b71e7908d71871dbdbfc0057c889b1e,24968971640000000000
0x888abe5f93632bd72a5793b47748d5f4ea246243,23476258752777777777
0x888cce8790503c7a4664127f99a34261d74d395f,23476258726777777777
0x888b05677483cb4c9897c655e86709b004c31467,23476258726777777777
0x8883f631b1b5d2466c51bc7fb68567fd6c89f338,23036546522046160900
0x888c993a68ce5ecb6c7ffa37267cef6cb8eaa276,22912917842474672160
0x888770e31708170cb2f4768ec97e939c6f2631cc,21933871660742747580
0x8889c5a3259f23a0793c67f95bf2632117b8ede9,21907843387777777777
0x88836e22ac1f35f4f5c2b00903265757cc12b9fc,21308535083305308000
0x888d123b7b252ee07bfe169387ae0c89a7909bba,20537915988655013645
0x8883ca24abbaf0001ee2c419419f93a0d6193795,20516838650000000000
0x8888b8159048e1a03584fe90bc208edc65eddd79,20315730030000000000
0x888ac8a92a6f80ebeb9a6d94520968e91b64264f,20006481373618059000
0x8880d16c6b456472ee9102236b04b8e2b98693c2,19516079430000000000
0x888af88da2276e2abc17d03480e3fe370c1f0c68,18505744674461573748
0x8885573903b77d2fa3ee638548fe1985f1ceddc4,18132636720000000000
0x88888b2ba122c29b39be494c8fb0f804e19b95ff,18010414394923160000
0x888c54f43cd4214b03c82899d4edd26ff5b144e9,17353832994321760406
0x888a05686f6767ca9f7068e407584ff8524f0920,17303847298900000000
0x88881a9650fdf2e44d9375beaab6e2828b65e0bb,16955668930000000000
0x88813088e3ea1f9fe53e75f1189de94f2841bbfb,16886527550000000000
0x88855f5a375bcf5fc9deecb2ddfbc3094c0d20a2,15989231958401854715
0x8886fe48f838306e3f158883e3fe30aa74b2c205,15926596290629063960
0x888591f0071d3159ec5eb1cc17617ff5572c7bd9,15696684709783577872
0x88850eedea6281b11246788ded03cd81ed8b00cc,15467330400000000000
0x8888cb8d25f71e0a0bdfed95afa555210288aab9,15277958722044823772
0x88831127d949d411b30656279ea815f3ef9d58bb,15180583752400000000
0x888469b27a55863e00648f9292a659c4a8adf058,14693286310000000000
0x8883c9fab10ded0e6beeeb03200457b8d7874ada,14331630000000000000
0x8880a0ffbe8a5f968433b6e7bd0d53f6b382afef,14007315000000000000
0x888ad11c3de07a1c88c36b7b247a3a5d7ce750e7,13039912705000000000
0x8886c0e2ecc005802796cd84a7fd5040e692e808,12969945873733875000
0x88877c711ab6d484b04c902b613af6c955a637c3,12955709580000000000
0x888257f51e3daa40264eda4f7b60e48d70e4ab76,12634141114876712833
0x888120818749f25a0cd9ae4095c72dc8ba4225d5,12420934811254352479
0x888b64fe661cfdddf3d516b065a32b7cf984f155,12303063929839761000
0x888ae3e03f9abf7b8ae88a5b2ae49e47834e9e92,12003220000000000000
0x888305a5afcd484b81ce4e2d24dd27652900a699,11999076060000000000
0x888f4d1ead40ef7745840b7d8b01bf132a80793b,11556885825870649437
0x8887306de3d0ad3362afd6b42b3476066f2b1da9,11515052867656525466
0x888c63a81b1150fde6e596cbc58d7154e136f6f3,11454409441883475506
0x88884a3e2e4ab1c9f6a9327347d2facd6e9a4b80,10990239877750276532
0x888af91a1cc336422ba5611ac879486a15c39145,10521036143000000000
0x888711615b574dd5196be793ca11833cda1db9cb,10505637410000000000
0x8884291f7478321c1fa03b8fed973e58c558d147,10490204757777777777
0x88872f7ab38736fc23cd4b5c0cf5b486da75d631,10414920840000000000
0x88895d96ed8e2d29d071ac7c4de9f41a3d06beb1,10000000849595133000
0x888b58541cbcc53da4a42e1abbf86c8275f07222,9899580000000000000
0x888acf39967d8e210f11ed7c2bf139241769cde9,9734470553625660061
0x888f2e65b81e264d5276928cbc5d362c4f086d87,9694821540455025756
0x88888046e8dd8207e9a7a9e88e4e993e760b1c8f,9626597874409510104
0x888f49561552bccc319d74e5cca65e057b563306,9378069697616201833
0x888888421e627deed77cda42f7542ff0a270b448,9364275612936580000
0x888022beb199726adc9eba6c0619c3bff5035322,8960077743114293703
0x88896a7b2431eca1ddc4b872f9a3aa6ef287cfa3,8706220615850273247
0x8887d22ed3068c7a0845e088e45e9c2e43fbed70,8488850000000000000
0x888bfaf71dac6e8bc77796a37819e342a1f5a040,8172962420000000000
0x8884a99e07fbd8bb0d0696657f82dbbfe5ae1944,8107840532801184056
0x888d6341b4dcb450682c83fae3f71b2409e90cf1,8002737627761812786
0x888ab8dc0e20b02fe8a669ba954b349be7bb07ae,7801903300000000000
0x888390dfd73defb20573f421d62188055106d825,7428344514000000000
0x8883c503ddb9ba256e83acb8403487c638b5222d,7376090890000000000
0x8882bb217bf1e40a00615c8328bd6f68918b87b0,7257011346036085206
0x888894755c00e6d714a826d5818f9755619d520c,7222841398318257893
0x8881689961ef48150cd4e9251422110e63e7efa9,7075600000000000000
0x8889c6faccd864ecac44269a5d2601f69481cdae,7017650580601516359
0x888391b9187c6dffe43e0400971ea78339b5226b,7003328320000000000
0x88870dc5f62ec25185b2556728621ae52500833c,6995078475711427076
0x8882154d6cee610ba0f14bc06fa5d9cc85db8b02,6937449502957964939
0x888e12436e3a58563b01c8d139c54725ec7a64da,6929987370000000000
0x8888137e1dedb5d91f622f20cfc04e28cb118888,6499628439605372552
0x888ba639f0e97d0d6864ced657166c076c6842ec,6475102704455050000
0x88874466934611c5c74727a95ffd6dc4622a394d,6314729640000000000
0x8888882056160e5ff4a0f26607d4a05bc506ca8c,6310484572182559144
0x888c44bc5e455d35acf0447672bbd26127c8cd66,6263282343750000000
0x8889a68cc365ab2e6a639b9b0595a843f615f82d,6108414777777777777
0x88871b29afc52b58788944264dab8776a94a6b97,6094000000000000000
0x88894f8c5dee0c1feaf1ac03fe4bffe14eece659,6000848844206080000
0x8886f5084702cb220ef105736048f5eab40abb2c,6000000000000000000
0x888c14116b82e7474868385a8e48ee719ca59d1d,5999202000000000000
0x888c984d6ee3fc0e2189157d609d76268942d56c,5821657650000000000
0x8881fedd33b9e99b09a97aaebca608d821ec2490,5813849910875029784
0x8887d0bb45b0644b7d0559681a54158bb8323bcc,5811973638758755358
0x8881ec829898b264b5e8314770a8530230e0498c,5646155092646524522
0x8888a55221b4c64d6f62ee291c9239aa95ff8e41,5514192161972487301
0x888d0ba3136a074ed3f7bf1a0f06509854523d9d,5407495800000000000
0x888a61060676f1d2b1cbc8c51f0773575afe81c9,5375570410000000000
0x888d6889a41b962cdae693b7ee0fc88393d91508,5306247830932235535
0x88888fd4661ee3e8378be5d6164adffdaf9927ca,5217830200972091363
0x888565bd1b0646de39294f1130625a27a0f62cd1,5191721000331979403
0x888f85ebdabd17a3bbc4cf8d700bc44a71bda80b,5146736061476689889
0x8888dc0b801876c337928006a81699d3fea422f1,5100000000000000000
0x888ee1fc8c9bb2ca3559a3f01ff22d2aa928c229,5090478138977279707
0x8885912765853b0d113922cc008556a3d2698fff,5079574877777777777
0x88832f3c69335dfb5cd93d04419a15949d5765e0,5042475459183207000
0x888a5f90e0f054632d5c12c4cfca6b463a76de2d,5042237235047056991
0x88875966c703c5c4dcb4692c618b6cf9631ae848,5022193673025755232
0x888d48c7622b629e67e4bad8180eadb289ae11cf,5000000004375740168
0x88871dd1e292abd3940b15c710f3f6befe735705,5000000000000000000
0x888ba2bd5bf296cb795b1281222ba4ac1210038c,5000000000000000000
0x888dcfb1acd701bb9b24f2cec8c8a408485bd248,4999374200000000000
0x8881b8a1abca28508e8636892defae78a2a7e572,4999028463827140000
0x8889e52e41af5b570a110fa7578b56ecb2157e79,4995000000000000000
0x88828e562fe57678f579fd4de9b2752eb6ca9e33,4977076475848357890
0x888f4b84802ab93c93b05b261e6f37062fa9f25d,4834272000000000000
0x88874d09a828ad4cece655b0dd937fd42cdf6a83,4788782884606414638
0x888cd4bdb6f7bc5a532168f6377c7d0a75406c9b,4786844500000000000
0x888e3501e5b79d69e281c6ed29450bf1e5bf1d51,4768457144722088215
0x8889448316ccf14ed86df8e2f478dc63c4338340,4723012547912569477
0x8886b53833320e4e2de199d2b340ef958914901e,4714544969620734554
0x888598ec5e9b4f53673661f280ddc1d4ef295c72,4695281800024848086
0x8888ab7b95e112eef8d99e868d33206460af654a,4689231800777777777
0x8887d6dc24ee8644607c5c0fd3afb8882b9dedda,4641781934283353382
0x888888ecb41d5abb38bdd9c5e2f653f411c70765,4629541826160519378
0x8888593dce663c61a2f327f6ea83d8e8923bb21f,4622688967087037360
0x8881b74dcc6d4cf4c71641c7aec98772963d92d4,4593015000000000000
0x888c7738f15e1c455941e96a72f49d4f98aa8958,4577378200000000000
0x8885aeab88f5b320b7d794d1848bb884d5528185,4554026270000000000
0x888d3b4bcd20bbca08f7bb403d2b8b3e093c24e8,4384892092409889634
0x8888392e51d70dc00569c47b7f437182f64d033e,4358511875985127000
0x888581553f8ce635d21697b3ec8fa965c83a4841,4334038550000000000
0x8888f4de7f54b1967f92417612e8f4a1076db623,4310067233141170845
0x8880ed23993b35ccb71388901607b1541af5ec20,4286110109399630764
0x88844185fa124f6f620578afc57037ebedaab840,4282842141001050835
0x888d8349e94d6e5edeabb7451d0ac2fd35a08ebd,4225463660000000000
0x88888072702e0dd59a093a102f633e40e22807ae,4211572795529873764
0x888d5d0f5caed45febf30cd8b7e73883c8722885,4174692000000000000
0x888a6578cf90525e4b028c05041dd66254e1f476,4144665627505994020
0x888ce0ff08f36a3f15b390251f9d379c476602a2,4109848549500000000
0x888e07551c28de2a54994ddf7f0f737018028fb4,4065395450000000000
0x88899bdebfe839c30f7aa0a8d6df65b0f9028e3f,4063881237500000000
0x8887de4eb3968420c1a966858e5bf29eaf925be8,4053368752265463043
0x888231d81c63093ff4e2a2898c481b4fa115212c,4046063560000000000
0x88857c9e79c0b47aaa74d5771a0ebc65b1bcc33c,4018596441571096688
0x8881779b0e33459922d7b53125de09f6175c042f,4009709949939000320
0x88811b6ed10fc5f2ebb110641b90b26afa238c14,4000000000000000000
0x8885194f4ed529e6ccd9954df14a58e314539ce0,4000000000000000000
0x8883d6afceb38fb93af15f3555735012b56fbc56,3997600000000000000
0x888846aec170613f7f66b5ac7520f448afe507a0,3993785418039163343
0x888a05e903892b5514bb9bbd838e335a68aa4773,3988000000000000000
0x888ec8fc2a4246468f551794df3a9d5bde84dc39,3981330752814819221
0x8881d6a7b72618daebdf2c230ef2c3682f2cdad6,3946216766656606230
0x888090f6efbeaa35efb99ce2719af757e14f7191,3892792330000000000
0x8889a9848046341ab0de759d16dfcfe458562bc4,3862715000000000000
0x888030057d6e1dd6baf5ee64ce548f5794b5a92f,3847226482388453624
0x888e4cc78306d04a731464b0332742784b992247,3801936680000000000
0x888313a57270659b5530e9ac429a7a1b82671a8f,3794430330000000000
0x888de322b295ee5bca528b923ba43e1922035810,3757587950862169900
0x888323bc785d1035d3b89c4f6b23517d684efd07,3722519005844176276
0x888b2f63421b3df346c096e8bc340c5ffa2d6565,3715095000000000000
0x888077791fc9c202eee190c5c5209b4a00858321,3697281810000000000
0x888e4ad4663ddf7a391f1dfce89d08fe956af27d,3653184617500000000
0x888370ecdb2f175c7e51182c676f2d2ba73bc084,3608250644734789089
0x8889587588b9bf88878f6ab10d06afc47ce8b125,3600474200000000002
0x8883ed6a51e64a52050fcc4bcbc0b578c1cac7bd,3546534630000000000
0x888888d637f6988021f35c3006afd6be77ceb788,3531873354065091465
0x888508cf7cb7a051831a22cdc15bd80c13d9731a,3504536029045266061
0x8887a7232fd935754d52bc3ab280f32c1bb1162c,3500000000000000000
0x88829bbcfa4a25e476a7ecf864b6ec4e5beebb57,3393190000000000000
0x8886684b8eef01bb10670db0fd5851b4e7415dc0,3333897983000000000
0x88823c06b67676ada52d59a2cf177976c2213ec0,3321356776016008000
0x888b9c895dde4a2c6176e3c09198431a1bfe2ce2,3314886856143951136
0x888fd0d0b36f66691c5808b4bb69679e32850901,3280238660947387632
0x8886976d11a7ce9c5827d48693292dec8f3d1b87,3278429565946785543
0x8887f7303c02ed0c58f3b096189480851e2b1f49,3275609753026103830
0x8885ba7b52a991652844540f03e35907363410e3,3268111370000000000
0x888766c2013754ec86ed3876c6c34cf59c410c76,3233016588727031000
0x8881409f50c84fd813bd2ed05420f854d0819f2c,3228965292084372643
0x888c02ea8465d268b7b50286482b010f6a8295f4,3211408617232491000
0x888079b6471f6f355be84a3410a4f283a0320eec,3209603000000000000
0x888deceee43801502147e1dbc268b8fa80850a0c,3208230317261672771
0x8883417e778d8543df8b4b3b378f7f0272cc9ac8,3206715910000000000
0x888bb24467485856053a5fb50bfbb3fd29b10703,3205549150000000000
0x888ba3d69dddd6e123cb99ead6d2883f70f13026,3165000000000000000
0x88858eef4fe4630392110a21a1e606d900a491e7,3148524970000000000
0x88892058b163d1ed0b072f1518115269cb74f997,3103619784844600508
0x8888ff1a13b060071472dc6515d21ca995f938a2,3095009400000000000
0x888c0584e5c91fb4bb89e6c13f16263dc79bc9ce,3090000007777777777
0x88806fb348db64c847da0bb19300c3f6a915bfe2,3088440730000000000
0x888152151d2a4aac62e86a6b772e63a60c1963b7,3074499765144000256
0x8888888858358ec6a4b52121d54741fc24eedc0b,3068515090664839198
0x888661942c87785e8aa35a1213ab33aed3346507,3059951160000000000
0x888cbccbc68fb76b77a75e465568c88417181242,3050000000000000000
0x888b0f9f652bc7d7e94cd11719de93525237c135,3050000000000000000
0x88884c44b09468c9eb25d6b14d1f554dd0ca97ea,3048818760742710227
0x88873b304902051ac2a474b45fbf30351b398e7e,3021970000000000000
0x88897908dd7d062b1ef012f3041fa1b2ce5184c1,3009245959220832000
0x888212b012a7e7d85eb7d2a576aa0d972114ffa6,3000000000000000000
0x8888884176551035fc2465df63841ab1432e7350,3000000000000000000
0x8886f524c48a9ccd8ab868ae3a5bbe64282df1ff,2999979000000000000
0x88869c7715ccd59527d639d532eac25f3fb3c2f8,2997578176527777777
0x8888f3a1fc4723bf420a39a5ae6dbfb44b6822f1,2995000000000000000
0x88825699f471d8963dfa7ba37b5f31b98c350098,2994586935000000000
0x88826f90df1f3d6f13245ccb918b5800e7e519c5,2993642521105725140
0x888d767f63a50836b96f7c8d7596aa0078540840,2992400000000000000
0x888e880a4001d3c63910cdb8e5c43938b2f02ffa,2992000000000000000
0x8880f698a1cce0844d95a53e0a33210975556dca,2989206259363689635
0x8889fa21699c42f149a4eb8c797a3b3716998cba,2957477208547564096
0x8889c985093d8229356fd3378045b8bd4922eacc,2941145136900631631
0x888408b1452796a2a793d53f01f2f74322a8298a,2904843890138382496
0x888d978363642572e481fa00ed65bbf823b8325f,2900928210000000000
0x88832ea5997bd53fb6a134a7f4cfd959cc42aded,2882708250682604084
0x888b56434cccf76668112264d90b3d5f0faafadf,2873348814944426551
0x888563b39671feaa02a6c90649318776cb30446d,2872098186517842000
0x88862c3a9452dff68446f977fda3c13bb7bd26a7,2857481004325981300
0x888a0ba5eb50914e2fda20c38e21a4ee5eb67245,2836119500891726400
0x8880defe5305c2771e06990afad05a3ebbd9866d,2823589384804501998
0x88844221f6708729ab991dfb76fb8d60330ee43a,2808729640000000000
0x888e2c037fcdd6689bd3e8c10f06b433079920ed,2774650000000000000
0x8889ef2c4382424c93feacb194f7ae62df5f5c0e,2755803120000000000
0x8888f7f816fca0f557ccaad946aa5ebb51698154,2752758151555930870
0x8885d66baf9a4d364d639759f018afacc342f9e3,2748584040546189160
0x8889215a65807fb7a669b723fe335dc9d21fd2ed,2744743000000000000
0x8889bab8140d1f4050f6a7ddc95d7d83cc746c0e,2719274733491023272
0x888695004c0a7064174c5c0d20058ee3fd2714cc,2719000000000000000
0x88847fafbef0b515c534a2a18c120e2313d24dc1,2643490930060504064
0x8886528281697d735bc98a6c884f14c5f463c30a,2617429410000000000
0x8889a30a99140304ec2325332f07e55819f6d098,2614293413384266895
0x88845ce0de81cbf36ac3089c2acfed452684178e,2608706150000000000
0x88805c87fe916593c5a6d528586b7f769d4815dd,2602513829539987904
0x88860dfbd4cc158a9aef6ba9508118675ab24c62,2595644547274196318
0x888912e3571c5c0f5b90e2c2c5c43bde5b615d16,2587432940000000000
0x888e4b8704309730211266142533b7bfce3224f2,2566135869431593359
0x888c4c9f91fee1b92ee3370cf86bad19c8edcb08,2544237492668545679
0x8880cb61bac769b31214fb4bc39d2c6c6a181180,2543454420000000000
0x8885ae87c79fb2a58557403c9ee11a79769d0ed8,2525109861013165040
0x88851b22f76946e3d2eea21746a2f6f29621041c,2520588582882212737
0x888ea507298ebbcde4b0e1010b7cb9d5dc54299e,2498285020000000000
0x888236e2669b195e85449e989e18e21cb151783f,2477602852612432000
0x888825c3b2049f98d2040d4b949ad59e274d5ab9,2474687717742226520
0x8889ff5b6323e71c28c26d2c34b8bb52654f00a6,2439301175153450843
0x888deabb1bc820c0737610efe273dbc528bc949d,2398728487821510851
0x88884e35d7006ae84efef09ee6bc6a43dd8e2bb8,2390404836208325759
0x8885e3f389f755df3b006b446e6668809958431b,2382048187417357000
0x888ca077883fc79cad15bd999f6ce514f5a84787,2373526340438144204
0x88841b6a951e5d1d7b11bcc5de51696a8332be31,2365168485346082396
0x888d01c8274602c82593edc61072ab2b7f784d76,2361937589777777777
0x888a0d157ae3fd7a21c50b0aefd4d4fe2b4f0fb8,2360643597780784656
0x8885da2698eebde8302f0e6fa1c48255183546d9,2344030987511350484
0x8883d0f5aac6c6c0d22859119e5eb76ef020b0ff,2336438960000000000
0x888ad0c8bc0f8b4b5764ef29d210221338c31314,2330000000000000000
0x8889d42611666cde2976debd26d7094ab320babc,2325333660000000000
0x88821fe0f9d521a7e6d9f58edff2040ced04ff0d,2311675040000000000
0x888f8aa938dbb18b28bdd111fa4a0d3b8e10c871,2306941688604801443
0x888098ad8a5484741524f16b202a240ce79b435d,2300907727204403424
0x88818898a0c84c39107b41c329bb94bbe636476a,2299975950833090000
0x888c38ea75796be6a5f1580f7b9bf481b772192d,2284549340000000000
0x8883ccf5240603b11948ab3f3490bdf3821f4254,2259465560000000000
0x888cb0bb0651e28daad409fee13fca03a17ec29c,2244023669957895000
0x888205a6df9a2c108cf4adeba4f48137e8145c94,2231266890000000000
0x888c7f7856674296c70d20380474ee2136429c5d,2230115000000000000
0x88824f64a90d5329901d659eff9f5043612a034b,2190000000000000000
0x888c39afa19f53890230813622753102e8a951d6,2187399420000000000
0x888b0314fbcd0fbfb86d4df9fbd4b16da1f48435,2186237710000000000
0x888c15c949a7bb3360bf023944db440138c4946e,2161583863610469231
0x8880973223393d0f18de336d8d944d050503ae23,2138556900000000000
0x8881f13217cc574a2ab76318ac9c27f79b3cf2f9,2137627287468092301
0x888285da8e416954037ecd328d261b8db49e9485,2136964917000000000
0x8880572fdec8960fba9e06f3620f57110a13faf1,2108064206678299573
0x88831bc18d9efb139afd4fc22e8764df8355656a,2106500000000000000
0x88860dc096f7d547f846e0d1f54b3262989e8cf1,2098982000000000000
0x888f65af22813012a56a9eb52a56f6e587ea039b,2092750375194494395
0x88812b9d026d384d5dddb08c5267bf2afaf2a008,2092193205616395429
0x88803ef52591847692121a233e856de8b6d26d28,2054553995900000000
0x8884b67934cc78a408a057869a5ec593e93a9b4d,2053974354397680470
0x8887362560e6d614be77613a4ce7e4c98c82836d,2040997340000000000
0x888cc33b046a53fbdd444d3e079ecc2c9a75745e,2035646835711279086
0x888f6e275b41d745907fd7e01fe2a69d3874d6ad,2035305560344286961
0x8883eca123550cfb4e207833d3dbc044a6403e6f,2025048520000000000
0x8884428cd0490dd7d6d624d6eae7d5f8b738e3ef,2024773100000000000
0x88800a04f2e56ab825411af2ef6ca8aa11880463,2014548648870691899
0x888268240dba7cb62a1d42f27323a9cc4bcc456f,2011604380000000000
0x8882b269cdea3e80bee2b8f8a6a18fe5d964acaf,2009026400000000000
0x8884941a7061326b175c4a262276be2613410fc8,2008368143250000000
0x888d7f5bfa33bb5d9568d967dd234a2b3040e38e,2007919700000000000
0x888597588598e4c647249a9fddcda3e41cc11d5f,2002944461173213094
0x888275d3bb8fe9d9cd0dc9b3ea1437e0d9d0fbc4,2000000007777777777
0x88892b641398e51af7cbf62b94d46d8498194875,2000000000000000000
0x888a18e93d13d54dc76ffc36c483b8ceb58ec9b6,2000000000000000000
0x888af5358fb5bca3ad0059a09f4bade9184bf27f,2000000000000000000
0x88812c32be7d3cf068325c375d4ddaf8bf2d9dd7,2000000000000000000
0x88864c41d5130d2747d375a9ea3218d41afc3408,2000000000000000000
0x8889f0f244e322766a7427f20c6572d1484510e5,1999632720000000000
0x8888f9465cfbca5e5eab5f33ed27c33da7068eae,1999236000000000000
0x88814fcbae163f4153dce1b644070b4410043be5,1998301412126264435
0x88878fa7ec93fd0c4c27f9ca4b635f028770777d,1997980672791830000
0x888c1b86000bbbdb2223a0b89e3c82aec9d94297,1993577731067543181
0x888c7d206816ec5b8626541acc5045a3a663fdb3,1986194007777777777
0x888c349ff20cc7f7e768139e38b55d70e9327abb,1970000000000000000
0x888df9c0de78a04c524c574f0691a24cf456aaef,1968834590000000000
0x888ec804a328de8e402e3277e1568867e4ff87b1,1963091150000000000
0x8881ec63ad9fe676ea9ac2a614a875733d62210c,1940817468893519808
0x888cb710c75f0665d857612c6dbc60c18bb28efd,1921087393898688661
0x8886f57fface6c47145bf2c5bfd2b4b58e395dff,1900756403381397655
0x888f5172e3e595cb115f45416e503d96438910c7,1870565510302427802
0x888e70e5d6ed2a2f9ab9e199f221c8d71d31bb73,1870313620000000000
0x8886daa096da39c8dbdfd86a9f8e5c881815762e,1862450150000000000
0x888c3732de1618cb8544d7d5445b8c58c131541e,1849856106722039375
0x888a317636dff31be68963d09fcb8bae2903be19,1843637039580553908
0x888246274c509561f44effcbe82e968e49187789,1807358438805724057
0x8880f0022726b76194f137aed6807786ffae8829,1797652980000000000
0x8883587695e72e1a3cbed21540515348c8d2fd9a,1766774338782741000
0x888222bfdeeec75da185b9d5565aea057893682b,1752142930000000000
0x888883fe0ab5512c382aad1e4eb08ff8bb5cc7b2,1748540742098942776
0x888a81e7c8a75484e1931f2d949d3b1fd06d8ac9,1746966161307756333
0x8882a6331f8716e3c9be7b06ce433e3501364f92,1724388320000000000
0x888bb19484e896465dccbbe55138c284123291a1,1714956998224648838
0x8880e562d989ee0083faf8f308c29fcc221d1e6d,1710727330000000000
0x88860b4192c7d82892365682657779bfca4efe10,1705182398469217815
0x888e816fcf29102ee14d66dfe7718adb4cee0e55,1704195730000000000
0x88888888a96ae06ea52b712e9478e87b265557f3,1703669544348844122
0x888b67e4cafcbf9b5373b89d5f6ce936a134ecb6,1683560000000000000
0x8885e6034026d7850b4aa73498a7741d7b537d82,1683408370779590981
0x88887c6de71ef3bb988834562c50bea968591e90,1657725550000000000
0x88848a5c32073905814b91dc1f5e46dc8e5c7b06,1657648369035007392
0x888657b4bbf6a6165c23b2257ae03b9d159ea596,1650000000000000000
0x8887038b06c64d36af7a6b71da23c7174f0acf73,1638558117794416109
0x888493e5e66bc468cc7868497ce3d399979f6fd9,1635320374008117158
0x88847283602fbb620d135ae159534eebbaa9b7f6,1631237257120788318
0x888e46d06b8beac5a5a6c1fe62c372f72dc98cc5,1627982870053964505
0x888f1304821bcfb356cd28a5e8b3bc1f579f96e9,1615645226627564260
0x888109148f16e08dcb2b72689829552fc9087a61,1601600000000000000
0x888ea9af166a3ae5f5c9153befc7d06f0957c3f4,1600203486000000000
0x8888e2a16daa1699e44951991268453cc145cc48,1588387540432365850
0x888860ce7d1e3777399aa11fcfc0505c76bc17e2,1583271014366843826
0x88884eeeb4e3f3a67e4a9344c0f842708c252af6,1576321390000000000
0x888554456e17d588d474c927c037221a54848242,1567011807777777777
0x8883ac82281fe820d82419dcd77954c6a69e4370,1562308580000000000
0x888c523e4031a09b94dfce14ea01da931e88df34,1558691743707364693
